UserID,Age,AgeGroup,Gender,GenderEncoded,AgeGroupEncoded,Cluster,Segment
U02538,18,15-20,Male,0,0,1,Young Male Learners
U02539,20,15-20,Female,1,0,1,Young Male Learners
U02540,33,31-40,Female,1,2,3,Adult Male Learners
U02541,18,15-20,Female,1,0,1,Young Male Learners
U02542,35,31-40,Female,1,2,3,Adult Male Learners
U02543,28,21-30,Male,0,1,2,Adult Female Learners
U02544,29,21-30,Male,0,1,2,Adult Female Learners
U02545,16,15-20,Female,1,0,1,Young Male Learners
U02546,27,21-30,Female,1,1,0,Young Female Learners
U02547,30,21-30,Female,1,1,0,Young Female Learners
U02548,25,21-30,Male,0,1,2,Adult Female Learners
U02549,27,21-30,Male,0,1,2,Adult Female Learners
U02550,18,15-20,Male,0,0,1,Young Male Learners
U02551,25,21-30,Male,0,1,2,Adult Female Learners
U02552,27,21-30,Male,0,1,2,Adult Female Learners
U02553,35,31-40,Female,1,2,3,Adult Male Learners
U02554,32,31-40,Male,0,2,3,Adult Male Learners
U02555,15,15-20,Male,0,0,1,Young Male Learners
U02556,18,15-20,Female,1,0,1,Young Male Learners
U02557,25,21-30,Female,1,1,0,Young Female Learners
U02558,23,21-30,Female,1,1,0,Young Female Learners
U02559,33,31-40,Female,1,2,3,Adult Male Learners
U02560,22,21-30,Male,0,1,2,Adult Female Learners
U02561,33,31-40,Male,0,2,3,Adult Male Learners
U02562,18,15-20,Male,0,0,1,Young Male Learners
U02563,27,21-30,Male,0,1,2,Adult Female Learners
U02564,19,15-20,Female,1,0,1,Young Male Learners
U02565,32,31-40,Male,0,2,3,Adult Male Learners
U02566,30,21-30,Female,1,1,0,Young Female Learners
U02567,35,31-40,Male,0,2,3,Adult Male Learners
U02568,33,31-40,Female,1,2,3,Adult Male Learners
U02569,35,31-40,Female,1,2,3,Adult Male Learners
U02570,25,21-30,Female,1,1,0,Young Female Learners
U02571,20,15-20,Female,1,0,1,Young Male Learners
U02572,33,31-40,Female,1,2,3,Adult Male Learners
U02573,28,21-30,Female,1,1,0,Young Female Learners
U02574,24,21-30,Male,0,1,2,Adult Female Learners
U02575,30,21-30,Female,1,1,0,Young Female Learners
U02576,17,15-20,Female,1,0,1,Young Male Learners
U02577,21,21-30,Female,1,1,0,Young Female Learners
U02578,15,15-20,Male,0,0,1,Young Male Learners
U02579,28,21-30,Female,1,1,0,Young Female Learners
U02580,17,15-20,Female,1,0,1,Young Male Learners
U02581,22,21-30,Female,1,1,0,Young Female Learners
U02582,23,21-30,Male,0,1,2,Adult Female Learners
U02583,33,31-40,Male,0,2,3,Adult Male Learners
U02584,20,15-20,Male,0,0,1,Young Male Learners
U02585,32,31-40,Male,0,2,3,Adult Male Learners
U02586,23,21-30,Male,0,1,2,Adult Female Learners
U02587,30,21-30,Male,0,1,2,Adult Female Learners
U02588,18,15-20,Male,0,0,1,Young Male Learners
U02589,26,21-30,Female,1,1,0,Young Female Learners
U02590,20,15-20,Male,0,0,1,Young Male Learners
U02591,33,31-40,Male,0,2,3,Adult Male Learners
U02592,15,15-20,Male,0,0,1,Young Male Learners
U02593,16,15-20,Male,0,0,1,Young Male Learners
U02594,18,15-20,Female,1,0,1,Young Male Learners
U02595,17,15-20,Male,0,0,1,Young Male Learners
U02596,19,15-20,Female,1,0,1,Young Male Learners
U02597,17,15-20,Female,1,0,1,Young Male Learners
U02598,25,21-30,Female,1,1,0,Young Female Learners
U02599,33,31-40,Female,1,2,3,Adult Male Learners
U02600,17,15-20,Male,0,0,1,Young Male Learners
U02601,19,15-20,Female,1,0,1,Young Male Learners
U02602,33,31-40,Male,0,2,3,Adult Male Learners
U02603,31,31-40,Female,1,2,3,Adult Male Learners
U02604,16,15-20,Male,0,0,1,Young Male Learners
U02605,22,21-30,Male,0,1,2,Adult Female Learners
U02606,24,21-30,Male,0,1,2,Adult Female Learners
U02607,22,21-30,Male,0,1,2,Adult Female Learners
U02608,30,21-30,Male,0,1,2,Adult Female Learners
U02609,15,15-20,Male,0,0,1,Young Male Learners
U02610,19,15-20,Male,0,0,1,Young Male Learners
U02611,17,15-20,Female,1,0,1,Young Male Learners
U02612,22,21-30,Male,0,1,2,Adult Female Learners
U02613,23,21-30,Female,1,1,0,Young Female Learners
U02614,30,21-30,Female,1,1,0,Young Female Learners
U02615,33,31-40,Male,0,2,3,Adult Male Learners
U02616,19,15-20,Female,1,0,1,Young Male Learners
U02617,23,21-30,Female,1,1,0,Young Female Learners
U02618,23,21-30,Male,0,1,2,Adult Female Learners
U02619,24,21-30,Female,1,1,0,Young Female Learners
U02620,30,21-30,Female,1,1,0,Young Female Learners
U02621,34,31-40,Female,1,2,3,Adult Male Learners
U02622,32,31-40,Female,1,2,3,Adult Male Learners
U02623,32,31-40,Female,1,2,3,Adult Male Learners
U02624,16,15-20,Female,1,0,1,Young Male Learners
U02625,22,21-30,Female,1,1,0,Young Female Learners
U02626,21,21-30,Female,1,1,0,Young Female Learners
U02627,26,21-30,Female,1,1,0,Young Female Learners
U02628,33,31-40,Female,1,2,3,Adult Male Learners
U02629,35,31-40,Female,1,2,3,Adult Male Learners
U02630,20,15-20,Male,0,0,1,Young Male Learners
U02631,23,21-30,Male,0,1,2,Adult Female Learners
U02632,22,21-30,Female,1,1,0,Young Female Learners
U02633,19,15-20,Female,1,0,1,Young Male Learners
U02634,29,21-30,Female,1,1,0,Young Female Learners
U02635,16,15-20,Male,0,0,1,Young Male Learners
U02636,20,15-20,Male,0,0,1,Young Male Learners
U02637,28,21-30,Male,0,1,2,Adult Female Learners
U02638,31,31-40,Female,1,2,3,Adult Male Learners
U02639,22,21-30,Female,1,1,0,Young Female Learners
U02640,34,31-40,Female,1,2,3,Adult Male Learners
U02641,30,21-30,Male,0,1,2,Adult Female Learners
U02642,33,31-40,Male,0,2,3,Adult Male Learners
U02643,17,15-20,Female,1,0,1,Young Male Learners
U02644,23,21-30,Male,0,1,2,Adult Female Learners
U02645,26,21-30,Female,1,1,0,Young Female Learners
U02646,26,21-30,Male,0,1,2,Adult Female Learners
U02647,20,15-20,Female,1,0,1,Young Male Learners
U02648,28,21-30,Female,1,1,0,Young Female Learners
U02649,34,31-40,Female,1,2,3,Adult Male Learners
U02650,29,21-30,Female,1,1,0,Young Female Learners
U02651,16,15-20,Female,1,0,1,Young Male Learners
U02652,15,15-20,Male,0,0,1,Young Male Learners
U02653,34,31-40,Male,0,2,3,Adult Male Learners
U02654,27,21-30,Male,0,1,2,Adult Female Learners
U02655,32,31-40,Male,0,2,3,Adult Male Learners
U02656,34,31-40,Female,1,2,3,Adult Male Learners
U02657,31,31-40,Male,0,2,3,Adult Male Learners
U02658,30,21-30,Male,0,1,2,Adult Female Learners
U02659,17,15-20,Male,0,0,1,Young Male Learners
U02660,31,31-40,Female,1,2,3,Adult Male Learners
U02661,27,21-30,Male,0,1,2,Adult Female Learners
U02662,32,31-40,Male,0,2,3,Adult Male Learners
U02663,27,21-30,Female,1,1,0,Young Female Learners
U02664,22,21-30,Female,1,1,0,Young Female Learners
U02665,21,21-30,Female,1,1,0,Young Female Learners
U02666,19,15-20,Male,0,0,1,Young Male Learners
U02667,22,21-30,Female,1,1,0,Young Female Learners
U02668,26,21-30,Male,0,1,2,Adult Female Learners
U02669,25,21-30,Male,0,1,2,Adult Female Learners
U02670,25,21-30,Female,1,1,0,Young Female Learners
U02671,15,15-20,Female,1,0,1,Young Male Learners
U02672,32,31-40,Male,0,2,3,Adult Male Learners
U02673,19,15-20,Female,1,0,1,Young Male Learners
U02674,28,21-30,Female,1,1,0,Young Female Learners
U02675,34,31-40,Female,1,2,3,Adult Male Learners
U02676,15,15-20,Male,0,0,1,Young Male Learners
U02677,33,31-40,Male,0,2,3,Adult Male Learners
U02678,19,15-20,Female,1,0,1,Young Male Learners
U02679,18,15-20,Male,0,0,1,Young Male Learners
U02680,19,15-20,Female,1,0,1,Young Male Learners
U02681,33,31-40,Male,0,2,3,Adult Male Learners
U02682,35,31-40,Female,1,2,3,Adult Male Learners
U02683,28,21-30,Male,0,1,2,Adult Female Learners
U02684,28,21-30,Male,0,1,2,Adult Female Learners
U02685,27,21-30,Female,1,1,0,Young Female Learners
U02686,19,15-20,Female,1,0,1,Young Male Learners
U02687,34,31-40,Male,0,2,3,Adult Male Learners
U02688,26,21-30,Female,1,1,0,Young Female Learners
U02689,27,21-30,Male,0,1,2,Adult Female Learners
U02690,24,21-30,Male,0,1,2,Adult Female Learners
U02691,19,15-20,Female,1,0,1,Young Male Learners
U02692,23,21-30,Male,0,1,2,Adult Female Learners
U02693,19,15-20,Male,0,0,1,Young Male Learners
U02694,30,21-30,Female,1,1,0,Young Female Learners
U02695,30,21-30,Male,0,1,2,Adult Female Learners
U02696,25,21-30,Female,1,1,0,Young Female Learners
U02697,22,21-30,Female,1,1,0,Young Female Learners
U02698,18,15-20,Female,1,0,1,Young Male Learners
U02699,16,15-20,Female,1,0,1,Young Male Learners
U02700,18,15-20,Female,1,0,1,Young Male Learners
U02701,23,21-30,Female,1,1,0,Young Female Learners
U02702,15,15-20,Male,0,0,1,Young Male Learners
U02703,30,21-30,Male,0,1,2,Adult Female Learners
U02704,23,21-30,Female,1,1,0,Young Female Learners
U02705,31,31-40,Male,0,2,3,Adult Male Learners
U02706,21,21-30,Female,1,1,0,Young Female Learners
U02707,19,15-20,Female,1,0,1,Young Male Learners
U02708,25,21-30,Male,0,1,2,Adult Female Learners
U02709,19,15-20,Female,1,0,1,Young Male Learners
U02710,23,21-30,Female,1,1,0,Young Female Learners
U02711,20,15-20,Male,0,0,1,Young Male Learners
U02712,34,31-40,Female,1,2,3,Adult Male Learners
U02713,32,31-40,Female,1,2,3,Adult Male Learners
U02714,17,15-20,Male,0,0,1,Young Male Learners
U02715,22,21-30,Male,0,1,2,Adult Female Learners
U02716,27,21-30,Female,1,1,0,Young Female Learners
U02717,31,31-40,Male,0,2,3,Adult Male Learners
U02718,27,21-30,Male,0,1,2,Adult Female Learners
U02719,29,21-30,Male,0,1,2,Adult Female Learners
U02720,22,21-30,Male,0,1,2,Adult Female Learners
U02721,26,21-30,Male,0,1,2,Adult Female Learners
U02722,23,21-30,Female,1,1,0,Young Female Learners
U02723,25,21-30,Female,1,1,0,Young Female Learners
U02724,35,31-40,Male,0,2,3,Adult Male Learners
U02725,23,21-30,Male,0,1,2,Adult Female Learners
U02726,25,21-30,Female,1,1,0,Young Female Learners
U02727,34,31-40,Male,0,2,3,Adult Male Learners
U02728,33,31-40,Female,1,2,3,Adult Male Learners
U02729,20,15-20,Male,0,0,1,Young Male Learners
U02730,27,21-30,Female,1,1,0,Young Female Learners
U02731,26,21-30,Male,0,1,2,Adult Female Learners
U02732,26,21-30,Male,0,1,2,Adult Female Learners
U02733,31,31-40,Male,0,2,3,Adult Male Learners
U02734,15,15-20,Female,1,0,1,Young Male Learners
U02735,34,31-40,Female,1,2,3,Adult Male Learners
U02736,15,15-20,Male,0,0,1,Young Male Learners
U02737,23,21-30,Male,0,1,2,Adult Female Learners
U02738,16,15-20,Female,1,0,1,Young Male Learners
U02739,15,15-20,Female,1,0,1,Young Male Learners
U02740,31,31-40,Male,0,2,3,Adult Male Learners
U02741,18,15-20,Male,0,0,1,Young Male Learners
U02742,25,21-30,Female,1,1,0,Young Female Learners
U02743,33,31-40,Male,0,2,3,Adult Male Learners
U02744,24,21-30,Female,1,1,0,Young Female Learners
U02745,18,15-20,Female,1,0,1,Young Male Learners
U02746,28,21-30,Male,0,1,2,Adult Female Learners
U02747,30,21-30,Male,0,1,2,Adult Female Learners
U02748,27,21-30,Female,1,1,0,Young Female Learners
U02749,30,21-30,Male,0,1,2,Adult Female Learners
U02750,23,21-30,Female,1,1,0,Young Female Learners
U02751,24,21-30,Female,1,1,0,Young Female Learners
U02752,32,31-40,Female,1,2,3,Adult Male Learners
U02753,26,21-30,Female,1,1,0,Young Female Learners
U02754,34,31-40,Male,0,2,3,Adult Male Learners
U02755,30,21-30,Female,1,1,0,Young Female Learners
U02756,32,31-40,Female,1,2,3,Adult Male Learners
U02757,16,15-20,Male,0,0,1,Young Male Learners
U02758,25,21-30,Female,1,1,0,Young Female Learners
U02759,20,15-20,Female,1,0,1,Young Male Learners
U02760,31,31-40,Male,0,2,3,Adult Male Learners
U02761,31,31-40,Female,1,2,3,Adult Male Learners
U02762,21,21-30,Female,1,1,0,Young Female Learners
U02763,28,21-30,Male,0,1,2,Adult Female Learners
U02764,32,31-40,Male,0,2,3,Adult Male Learners
U02765,21,21-30,Male,0,1,2,Adult Female Learners
U02766,19,15-20,Male,0,0,1,Young Male Learners
U02767,31,31-40,Male,0,2,3,Adult Male Learners
U02768,34,31-40,Female,1,2,3,Adult Male Learners
U02769,19,15-20,Male,0,0,1,Young Male Learners
U02770,31,31-40,Male,0,2,3,Adult Male Learners
U02771,18,15-20,Female,1,0,1,Young Male Learners
U02772,31,31-40,Male,0,2,3,Adult Male Learners
U02773,26,21-30,Male,0,1,2,Adult Female Learners
U02774,19,15-20,Male,0,0,1,Young Male Learners
U02775,24,21-30,Female,1,1,0,Young Female Learners
U02776,20,15-20,Female,1,0,1,Young Male Learners
U02777,27,21-30,Male,0,1,2,Adult Female Learners
U02778,29,21-30,Male,0,1,2,Adult Female Learners
U02779,19,15-20,Female,1,0,1,Young Male Learners
U02780,26,21-30,Female,1,1,0,Young Female Learners
U02781,24,21-30,Female,1,1,0,Young Female Learners
U02782,25,21-30,Male,0,1,2,Adult Female Learners
U02783,30,21-30,Female,1,1,0,Young Female Learners
U02784,23,21-30,Male,0,1,2,Adult Female Learners
U02785,25,21-30,Female,1,1,0,Young Female Learners
U02786,25,21-30,Male,0,1,2,Adult Female Learners
U02787,21,21-30,Male,0,1,2,Adult Female Learners
U02788,20,15-20,Female,1,0,1,Young Male Learners
U02789,21,21-30,Male,0,1,2,Adult Female Learners
U02790,25,21-30,Male,0,1,2,Adult Female Learners
U02791,27,21-30,Male,0,1,2,Adult Female Learners
U02792,27,21-30,Female,1,1,0,Young Female Learners
U02793,22,21-30,Female,1,1,0,Young Female Learners
U02794,33,31-40,Female,1,2,3,Adult Male Learners
U02795,31,31-40,Male,0,2,3,Adult Male Learners
U02796,33,31-40,Male,0,2,3,Adult Male Learners
U02797,34,31-40,Male,0,2,3,Adult Male Learners
U02798,28,21-30,Female,1,1,0,Young Female Learners
U02799,17,15-20,Male,0,0,1,Young Male Learners
U02800,34,31-40,Male,0,2,3,Adult Male Learners
U02801,15,15-20,Female,1,0,1,Young Male Learners
U02802,15,15-20,Female,1,0,1,Young Male Learners
U02803,26,21-30,Male,0,1,2,Adult Female Learners
U02804,24,21-30,Male,0,1,2,Adult Female Learners
U02805,16,15-20,Male,0,0,1,Young Male Learners
U02806,28,21-30,Male,0,1,2,Adult Female Learners
U02807,18,15-20,Female,1,0,1,Young Male Learners
U02808,35,31-40,Male,0,2,3,Adult Male Learners
U02809,32,31-40,Male,0,2,3,Adult Male Learners
U02810,18,15-20,Female,1,0,1,Young Male Learners
U02811,21,21-30,Male,0,1,2,Adult Female Learners
U02812,17,15-20,Male,0,0,1,Young Male Learners
U02813,27,21-30,Male,0,1,2,Adult Female Learners
U02814,27,21-30,Female,1,1,0,Young Female Learners
U02815,15,15-20,Female,1,0,1,Young Male Learners
U02816,25,21-30,Male,0,1,2,Adult Female Learners
U02817,33,31-40,Male,0,2,3,Adult Male Learners
U02818,32,31-40,Male,0,2,3,Adult Male Learners
U02819,20,15-20,Female,1,0,1,Young Male Learners
U02820,30,21-30,Male,0,1,2,Adult Female Learners
U02821,27,21-30,Male,0,1,2,Adult Female Learners
U02822,15,15-20,Male,0,0,1,Young Male Learners
U02823,31,31-40,Male,0,2,3,Adult Male Learners
U02824,28,21-30,Female,1,1,0,Young Female Learners
U02825,34,31-40,Male,0,2,3,Adult Male Learners
U02826,25,21-30,Male,0,1,2,Adult Female Learners
U02827,17,15-20,Male,0,0,1,Young Male Learners
U02828,32,31-40,Female,1,2,3,Adult Male Learners
U02829,19,15-20,Female,1,0,1,Young Male Learners
U02830,34,31-40,Female,1,2,3,Adult Male Learners
U02831,22,21-30,Female,1,1,0,Young Female Learners
U02832,31,31-40,Male,0,2,3,Adult Male Learners
U02833,21,21-30,Female,1,1,0,Young Female Learners
U02834,17,15-20,Male,0,0,1,Young Male Learners
U02835,31,31-40,Male,0,2,3,Adult Male Learners
U02836,17,15-20,Female,1,0,1,Young Male Learners
U02837,31,31-40,Male,0,2,3,Adult Male Learners
U02838,35,31-40,Male,0,2,3,Adult Male Learners
U02839,18,15-20,Female,1,0,1,Young Male Learners
U02840,29,21-30,Female,1,1,0,Young Female Learners
U02841,27,21-30,Female,1,1,0,Young Female Learners
U02842,20,15-20,Female,1,0,1,Young Male Learners
U02843,26,21-30,Male,0,1,2,Adult Female Learners
U02844,21,21-30,Female,1,1,0,Young Female Learners
U02845,22,21-30,Male,0,1,2,Adult Female Learners
U02846,29,21-30,Female,1,1,0,Young Female Learners
U02847,27,21-30,Male,0,1,2,Adult Female Learners
U02848,23,21-30,Male,0,1,2,Adult Female Learners
U02849,31,31-40,Female,1,2,3,Adult Male Learners
U02850,25,21-30,Female,1,1,0,Young Female Learners
U02851,30,21-30,Male,0,1,2,Adult Female Learners
U02852,23,21-30,Male,0,1,2,Adult Female Learners
U02853,25,21-30,Male,0,1,2,Adult Female Learners
U02854,28,21-30,Male,0,1,2,Adult Female Learners
U02855,18,15-20,Female,1,0,1,Young Male Learners
U02856,19,15-20,Female,1,0,1,Young Male Learners
U02857,35,31-40,Male,0,2,3,Adult Male Learners
U02858,16,15-20,Female,1,0,1,Young Male Learners
U02859,26,21-30,Female,1,1,0,Young Female Learners
U02860,17,15-20,Male,0,0,1,Young Male Learners
U02861,29,21-30,Male,0,1,2,Adult Female Learners
U02862,27,21-30,Male,0,1,2,Adult Female Learners
U02863,29,21-30,Male,0,1,2,Adult Female Learners
U02864,25,21-30,Female,1,1,0,Young Female Learners
U02865,35,31-40,Female,1,2,3,Adult Male Learners
U02866,20,15-20,Male,0,0,1,Young Male Learners
U02867,19,15-20,Male,0,0,1,Young Male Learners
U02868,25,21-30,Male,0,1,2,Adult Female Learners
U02869,26,21-30,Female,1,1,0,Young Female Learners
U02870,27,21-30,Male,0,1,2,Adult Female Learners
U02871,19,15-20,Female,1,0,1,Young Male Learners
U02872,21,21-30,Female,1,1,0,Young Female Learners
U02873,33,31-40,Female,1,2,3,Adult Male Learners
U02874,32,31-40,Male,0,2,3,Adult Male Learners
U02875,27,21-30,Female,1,1,0,Young Female Learners
U02876,24,21-30,Female,1,1,0,Young Female Learners
U02877,28,21-30,Male,0,1,2,Adult Female Learners
U02878,23,21-30,Male,0,1,2,Adult Female Learners
U02879,16,15-20,Female,1,0,1,Young Male Learners
U02880,21,21-30,Female,1,1,0,Young Female Learners
U02881,27,21-30,Male,0,1,2,Adult Female Learners
U02882,33,31-40,Female,1,2,3,Adult Male Learners
U02883,16,15-20,Female,1,0,1,Young Male Learners
U02884,31,31-40,Female,1,2,3,Adult Male Learners
U02885,22,21-30,Male,0,1,2,Adult Female Learners
U02886,35,31-40,Male,0,2,3,Adult Male Learners
U02887,30,21-30,Male,0,1,2,Adult Female Learners
U02888,20,15-20,Male,0,0,1,Young Male Learners
U02889,28,21-30,Female,1,1,0,Young Female Learners
U02890,18,15-20,Male,0,0,1,Young Male Learners
U02891,27,21-30,Female,1,1,0,Young Female Learners
U02892,26,21-30,Female,1,1,0,Young Female Learners
U02893,22,21-30,Male,0,1,2,Adult Female Learners
U02894,15,15-20,Female,1,0,1,Young Male Learners
U02895,21,21-30,Female,1,1,0,Young Female Learners
U02896,30,21-30,Male,0,1,2,Adult Female Learners
U02897,27,21-30,Male,0,1,2,Adult Female Learners
U02898,22,21-30,Female,1,1,0,Young Female Learners
U02899,28,21-30,Female,1,1,0,Young Female Learners
U02900,35,31-40,Male,0,2,3,Adult Male Learners
U02901,30,21-30,Male,0,1,2,Adult Female Learners
U02902,27,21-30,Male,0,1,2,Adult Female Learners
U02903,27,21-30,Male,0,1,2,Adult Female Learners
U02904,18,15-20,Male,0,0,1,Young Male Learners
U02905,27,21-30,Female,1,1,0,Young Female Learners
U02906,24,21-30,Male,0,1,2,Adult Female Learners
U02907,17,15-20,Female,1,0,1,Young Male Learners
U02908,34,31-40,Male,0,2,3,Adult Male Learners
U02909,19,15-20,Female,1,0,1,Young Male Learners
U02910,35,31-40,Female,1,2,3,Adult Male Learners
U02911,34,31-40,Female,1,2,3,Adult Male Learners
U02912,27,21-30,Male,0,1,2,Adult Female Learners
U02913,22,21-30,Female,1,1,0,Young Female Learners
U02914,31,31-40,Female,1,2,3,Adult Male Learners
U02915,33,31-40,Female,1,2,3,Adult Male Learners
U02916,20,15-20,Male,0,0,1,Young Male Learners
U02917,32,31-40,Female,1,2,3,Adult Male Learners
U02918,19,15-20,Female,1,0,1,Young Male Learners
U02919,25,21-30,Male,0,1,2,Adult Female Learners
U02920,17,15-20,Male,0,0,1,Young Male Learners
U02921,16,15-20,Female,1,0,1,Young Male Learners
U02922,25,21-30,Male,0,1,2,Adult Female Learners
U02923,27,21-30,Male,0,1,2,Adult Female Learners
U02924,21,21-30,Female,1,1,0,Young Female Learners
U02925,18,15-20,Female,1,0,1,Young Male Learners
U02926,24,21-30,Male,0,1,2,Adult Female Learners
U02927,20,15-20,Male,0,0,1,Young Male Learners
U02928,26,21-30,Male,0,1,2,Adult Female Learners
U02929,16,15-20,Female,1,0,1,Young Male Learners
U02930,26,21-30,Female,1,1,0,Young Female Learners
U02931,28,21-30,Female,1,1,0,Young Female Learners
U02932,17,15-20,Female,1,0,1,Young Male Learners
U02933,34,31-40,Male,0,2,3,Adult Male Learners
U02934,29,21-30,Female,1,1,0,Young Female Learners
U02935,25,21-30,Female,1,1,0,Young Female Learners
U02936,35,31-40,Female,1,2,3,Adult Male Learners
U02937,23,21-30,Male,0,1,2,Adult Female Learners
U02938,28,21-30,Male,0,1,2,Adult Female Learners
U02939,18,15-20,Female,1,0,1,Young Male Learners
U02940,18,15-20,Female,1,0,1,Young Male Learners
U02941,22,21-30,Male,0,1,2,Adult Female Learners
U02942,18,15-20,Male,0,0,1,Young Male Learners
U02943,19,15-20,Female,1,0,1,Young Male Learners
U02944,23,21-30,Female,1,1,0,Young Female Learners
U02945,23,21-30,Female,1,1,0,Young Female Learners
U02946,18,15-20,Female,1,0,1,Young Male Learners
U02947,18,15-20,Female,1,0,1,Young Male Learners
U02948,33,31-40,Male,0,2,3,Adult Male Learners
U02949,17,15-20,Female,1,0,1,Young Male Learners
U02950,35,31-40,Male,0,2,3,Adult Male Learners
U02951,28,21-30,Male,0,1,2,Adult Female Learners
U02952,32,31-40,Male,0,2,3,Adult Male Learners
U02953,21,21-30,Male,0,1,2,Adult Female Learners
U02954,35,31-40,Female,1,2,3,Adult Male Learners
U02955,25,21-30,Male,0,1,2,Adult Female Learners
U02956,18,15-20,Male,0,0,1,Young Male Learners
U02957,31,31-40,Male,0,2,3,Adult Male Learners
U02958,33,31-40,Male,0,2,3,Adult Male Learners
U02959,29,21-30,Male,0,1,2,Adult Female Learners
U02960,24,21-30,Male,0,1,2,Adult Female Learners
U02961,25,21-30,Female,1,1,0,Young Female Learners
U02962,23,21-30,Male,0,1,2,Adult Female Learners
U02963,18,15-20,Female,1,0,1,Young Male Learners
U02964,33,31-40,Male,0,2,3,Adult Male Learners
U02965,16,15-20,Male,0,0,1,Young Male Learners
U02966,26,21-30,Female,1,1,0,Young Female Learners
U02967,21,21-30,Male,0,1,2,Adult Female Learners
U02968,34,31-40,Female,1,2,3,Adult Male Learners
U02969,18,15-20,Female,1,0,1,Young Male Learners
U02970,34,31-40,Male,0,2,3,Adult Male Learners
U02971,20,15-20,Female,1,0,1,Young Male Learners
U02972,35,31-40,Male,0,2,3,Adult Male Learners
U02973,28,21-30,Female,1,1,0,Young Female Learners
U02974,31,31-40,Female,1,2,3,Adult Male Learners
U02975,22,21-30,Male,0,1,2,Adult Female Learners
U02976,28,21-30,Female,1,1,0,Young Female Learners
U02977,33,31-40,Male,0,2,3,Adult Male Learners
U02978,18,15-20,Female,1,0,1,Young Male Learners
U02979,26,21-30,Male,0,1,2,Adult Female Learners
U02980,27,21-30,Male,0,1,2,Adult Female Learners
U02981,23,21-30,Male,0,1,2,Adult Female Learners
U02982,20,15-20,Female,1,0,1,Young Male Learners
U02983,35,31-40,Female,1,2,3,Adult Male Learners
U02984,35,31-40,Female,1,2,3,Adult Male Learners
U02985,35,31-40,Male,0,2,3,Adult Male Learners
U02986,16,15-20,Male,0,0,1,Young Male Learners
U02987,26,21-30,Male,0,1,2,Adult Female Learners
U02988,17,15-20,Male,0,0,1,Young Male Learners
U02989,22,21-30,Male,0,1,2,Adult Female Learners
U02990,22,21-30,Male,0,1,2,Adult Female Learners
U02991,27,21-30,Female,1,1,0,Young Female Learners
U02992,24,21-30,Female,1,1,0,Young Female Learners
U02993,20,15-20,Female,1,0,1,Young Male Learners
U02994,31,31-40,Female,1,2,3,Adult Male Learners
U02995,16,15-20,Male,0,0,1,Young Male Learners
U02996,32,31-40,Male,0,2,3,Adult Male Learners
U02997,21,21-30,Female,1,1,0,Young Female Learners
U02998,33,31-40,Male,0,2,3,Adult Male Learners
U02999,20,15-20,Male,0,0,1,Young Male Learners
U03000,15,15-20,Male,0,0,1,Young Male Learners
